lat,lon
41.78,-124.47
41.78,-124.47
41.78,-124.47
41.76,-124.47
41.75,-124.47
41.75,-124.47
41.74,-124.47
41.74,-124.47
42.624,-124.460667
41.77,-124.46
41.74,-124.46
41.74,-124.46
32.57,-124.46
42.594,-124.459667
42.622,-124.458833
33.6115,-124.454
42.593833,-124.453667
42.593833,-124.4485
43.500833,-124.444333
42.593833,-124.442333
41.76,-124.44
41.76,-124.44
42.597833,-124.435833
41.77,-124.43
38.304,-124.426667
39.1167,-124.425
41.92,-124.42
41.86,-124.42
43.57,-124.41
41.82,-124.41
41.82,-124.41
40.7,-124.41
40.7,-124.41
40.7,-124.41
40.7,-124.41
40.68,-124.41
41.95,-124.4
41.86,-124.4
41.86,-124.4
41.79,-124.4
41.79,-124.4
40.69,-124.4
41.94,-124.39
41.87,-124.39
41.87,-124.39
41.57,-124.39
41.57,-124.39
40.71,-124.39
41.93,-124.38
41.93,-124.38
41.8,-124.38
41.8,-124.38
41.8,-124.38
41.8,-124.38
41.8,-124.38
41.79,-124.38
41.79,-124.38
41.78,-124.38
41.59,-124.38
45.616,-124.374667
41.93,-124.35
41.93,-124.35
35.981,-124.341
41.69,-124.33
41.69,-124.33
38.461667,-124.3155
43.717333,-124.312
36.384667,-124.288833
40.15,-124.28
40.15,-124.28
43.626333,-124.267167
34.425,-124.258
36.664333,-124.221333
35.9168,-124.2147
44.5225,-124.1675
33.708833,-124.144833
39.667,-124.125
39.39,-124.09
39.39,-124.09
39.457667,-124.069167
44.82897,-124.065737
33.665667,-124.050333
33.525736,-124.046528
39.44,-124.0
39.44,-124.0
33.6595,-123.987167
39.47,-123.98
39.47,-123.98
39.44,-123.98
39.38,-123.98
36.6575,-123.976
39.49,-123.97
39.49,-123.97
39.48,-123.97
39.48,-123.97
39.48,-123.97
39.48,-123.97
39.48,-123.97
39.48,-123.97
39.47,-123.97
39.47,-123.97
39.47,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.46,-123.97
39.45,-123.97
39.45,-123.97
39.45,-123.97
39.44,-123.97
39.44,-123.97
39.43,-123.97
39.43,-123.97
39.43,-123.97
39.42,-123.97
39.5,-123.96
39.5,-123.96
39.5,-123.96
39.5,-123.96
39.5,-123.96
39.5,-123.96
39.5,-123.96
39.49,-123.96
39.48,-123.96
39.48,-123.96
39.47,-123.96
39.47,-123.96
39.47,-123.96
39.46,-123.96
39.46,-123.96
39.46,-123.96
39.45,-123.96
39.45,-123.96
39.45,-123.96
39.45,-123.96
39.45,-123.96
39.45,-123.96
39.44,-123.96
39.43,-123.96
39.43,-123.96
39.32,-123.96
39.704333,-123.957
39.5,-123.95
39.49,-123.95
39.49,-123.95
39.49,-123.95
39.42,-123.95
39.42,-123.95
39.42,-123.95
39.33,-123.95
39.33,-123.95
39.3,-123.95
39.46,-123.94
39.44,-123.94
39.37,-123.94
39.37,-123.94
39.37,-123.94
39.37,-123.94
39.33,-123.94
39.32,-123.94
39.32,-123.94
39.32,-123.94
39.32,-123.94
39.31,-123.94
39.29,-123.94
39.29,-123.94
39.1,-123.94
39.1,-123.94
39.1,-123.94
39.1,-123.94
39.09,-123.94
39.03,-123.94
39.57,-123.93
39.34,-123.93
39.34,-123.93
39.33,-123.93
39.31,-123.93
39.29,-123.93
39.06,-123.93
39.05,-123.93
39.0,-123.93
38.98,-123.93
38.98,-123.93
38.98,-123.93
38.98,-123.93
38.98,-123.93
38.98,-123.93
38.97,-123.93
38.96,-123.93
37.970167,-123.927
39.61,-123.92
39.56,-123.92
39.51,-123.92
39.51,-123.92
39.5,-123.92
39.5,-123.92
39.5,-123.92
39.5,-123.92
39.5,-123.92
39.35,-123.92
39.29,-123.92
39.11,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.09,-123.92
39.08,-123.92
39.08,-123.92
39.08,-123.92
39.08,-123.92
39.05,-123.92
39.05,-123.92
39.63,-123.91
39.63,-123.91
39.56,-123.91
39.55,-123.91
39.45,-123.91
39.45,-123.91
39.36,-123.91
39.36,-123.91
39.36,-123.91
39.29,-123.91
39.29,-123.91
39.29,-123.91
39.29,-123.91
39.28,-123.91
39.28,-123.91
39.28,-123.91
39.11,-123.91
39.11,-123.91
39.11,-123.91
39.07,-123.91
39.07,-123.91
39.07,-123.91
39.07,-123.91
39.05,-123.91
39.56,-123.9
39.5,-123.9
39.48,-123.9
39.48,-123.9
39.31,-123.9
39.22,-123.9
39.14,-123.9
39.14,-123.9
39.46,-123.89
39.46,-123.89
39.45,-123.89
39.45,-123.89
39.45,-123.89
39.45,-123.89
39.37,-123.89
39.31,-123.89
39.31,-123.89
39.31,-123.89
39.31,-123.89
39.31,-123.89
39.31,-123.89
39.31,-123.89
39.24,-123.89
33.601628,-123.886707
39.47,-123.88
39.46,-123.88
39.46,-123.88
39.46,-123.88
39.46,-123.88
39.38,-123.88
39.38,-123.88
38.802333,-123.88
33.771333,-123.874667
39.31,-123.87
39.18,-123.87
39.15,-123.87
38.95,-123.87
38.95,-123.87
39.32,-123.86
38.97,-123.86
38.97,-123.86
38.97,-123.86
38.97,-123.86
38.97,-123.86
39.3,-123.85
38.98,-123.85
38.95,-123.85
38.94,-123.85
38.94,-123.85
38.94,-123.85
38.98,-123.84
38.97,-123.84
38.79,-123.84
34.35,-123.84
39.32,-123.83
39.32,-123.83
34.362167,-123.826333
38.81,-123.81
38.81,-123.81
38.81,-123.81
38.73,-123.8
38.73,-123.8
38.77,-123.79
38.77,-123.79
38.77,-123.79
37.9115,-123.7868
38.77,-123.78
38.77,-123.78
38.77,-123.78
38.76,-123.77
38.76,-123.77
38.74,-123.76
38.74,-123.76
34.898,-123.7395
38.73,-123.73
38.73,-123.73
38.7028,-123.7278
38.74,-123.71
38.74,-123.71
38.74,-123.71
33.695785,-123.689888
32.925742,-123.681804
38.74,-123.68
38.67,-123.68
38.67,-123.67
38.67,-123.67
38.56,-123.67
38.56,-123.67
33.708417,-123.664678
38.56,-123.66
38.55,-123.66
38.55,-123.66
38.55,-123.66
38.55,-123.66
38.55,-123.66
38.55,-123.66
34.168667,-123.659667
38.53,-123.65
32.940981,-123.64628
38.2917,-123.6417
38.68,-123.63
38.67,-123.63
38.67,-123.63
38.67,-123.63
38.67,-123.62
38.062833,-123.601
38.46,-123.59
38.36,-123.59
38.36,-123.59
38.33,-123.58
38.33,-123.58
38.33,-123.58
38.73,-123.57
38.73,-123.57
38.45,-123.57
38.45,-123.57
38.16,-123.57
34.07,-123.57
34.07,-123.57
37.797611,-123.569172
38.45,-123.56
38.45,-123.56
38.42,-123.56
38.42,-123.56
38.36,-123.56
38.36,-123.56
38.32,-123.56
38.11,-123.56
38.11,-123.56
33.55,-123.56
33.536167,-123.551
38.4,-123.55
38.4,-123.55
38.71,-123.54
38.71,-123.54
38.017333,-123.534667
34.2775,-123.534667
38.7,-123.53
38.27,-123.53
38.27,-123.53
38.07,-123.53
38.07,-123.53
38.04,-123.53
38.04,-123.53
38.04,-123.53
38.03,-123.53
38.03,-123.53
38.03,-123.53
38.0,-123.53
38.0,-123.53
38.324,-123.520833
38.65,-123.52
38.15,-123.52
38.15,-123.52
38.09,-123.52
38.09,-123.52
38.09,-123.52
38.08,-123.52
38.08,-123.52
38.07,-123.52
38.06,-123.52
38.03,-123.52
38.03,-123.52
38.03,-123.52
38.03,-123.52
31.460182,-123.515165
38.3,-123.51
38.11,-123.51
38.11,-123.51
38.11,-123.51
38.11,-123.51
38.11,-123.51
38.11,-123.51
38.09,-123.51
38.07,-123.51
38.07,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.06,-123.51
38.05,-123.51
38.05,-123.51
38.05,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.04,-123.51
38.017333,-123.509667
37.6292,-123.5083
45.5,-123.5
44.5,-123.5
40.5,-123.5
39.5,-123.5
38.5,-123.5
38.11,-123.5
38.09,-123.5
38.09,-123.5
38.09,-123.5
38.09,-123.5
38.09,-123.5
38.09,-123.5
38.09,-123.5
38.06,-123.5
38.04,-123.5
38.04,-123.5
38.03,-123.5
38.03,-123.5
38.02,-123.5
38.02,-123.5
38.02,-123.5
38.02,-123.5
38.02,-123.5
38.02,-123.5
38.0,-123.5
37.99,-123.5
37.99,-123.5
37.5,-123.5
36.5,-123.5
35.5,-123.5
34.5,-123.5
33.5,-123.5
32.5,-123.5
30.5,-123.5
29.5,-123.5
21.5,-123.5
12.5,-123.5
11.5,-123.5
38.37,-123.49
38.37,-123.49
38.31,-123.49
38.15,-123.49
38.14,-123.49
38.11,-123.49
38.11,-123.49
38.11,-123.49
38.11,-123.49
38.11,-123.49
38.11,-123.49
38.11,-123.49
38.1,-123.49
38.1,-123.49
38.08,-123.49
38.05,-123.49
38.05,-123.49
38.04,-123.49
38.04,-123.49
38.04,-123.49
38.04,-123.49
38.03,-123.49
38.01,-123.49
38.01,-123.49
38.01,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
38.0,-123.49
37.99,-123.49
-8.21,123.48
38.54,-123.48
38.54,-123.48
38.54,-123.48
38.37,-123.48
38.26,-123.48
38.26,-123.48
38.26,-123.48
38.12,-123.48
38.11,-123.48
38.11,-123.48
38.11,-123.48
38.11,-123.48
38.1,-123.48
38.1,-123.48
38.08,-123.48
38.08,-123.48
38.08,-123.48
38.08,-123.48
38.08,-123.48
38.07,-123.48
38.03,-123.48
38.03,-123.48
38.03,-123.48
38.02,-123.48
38.0,-123.48
38.0,-123.48
37.99,-123.48
38.54,-123.47
38.54,-123.47
38.27,-123.47
38.27,-123.47
38.1,-123.47
38.1,-123.47
38.1,-123.47
38.07,-123.47
38.04,-123.47
38.04,-123.47
38.04,-123.47
38.01,-123.47
38.01,-123.47
37.92,-123.47
38.015167,-123.462167
38.54,-123.46
38.53,-123.46
38.44,-123.46
38.43,-123.46
38.43,-123.46
38.43,-123.46
38.4,-123.46
38.4,-123.46
38.4,-123.46
38.4,-123.46
38.39,-123.46
38.32,-123.46
38.32,-123.46
38.32,-123.46
38.32,-123.46
38.32,-123.46
38.32,-123.46
38.32,-123.46
38.18,-123.46
38.18,-123.46
38.12,-123.46
38.05,-123.46
38.05,-123.46
38.03,-123.46
38.03,-123.46
38.0,-123.46
38.0,-123.46
38.0,-123.46
38.0,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.99,-123.46
37.97,-123.46
37.94,-123.46
37.94,-123.46
37.35,-123.46
37.35,-123.46
37.307167,-123.454333
38.51,-123.45
38.44,-123.45
38.41,-123.45
38.38,-123.45
38.35,-123.45
38.35,-123.45
38.34,-123.45
38.32,-123.45
38.32,-123.45
38.31,-123.45
38.31,-123.45
38.3,-123.45
38.25,-123.45
38.25,-123.45
38.25,-123.45
38.15,-123.45
38.12,-123.45
38.09,-123.45
38.09,-123.45
38.07,-123.45
38.05,-123.45
38.0,-123.45
38.0,-123.45
37.98,-123.45
37.98,-123.45
37.97,-123.45
37.97,-123.45
37.97,-123.45
37.94,-123.45
37.94,-123.45
37.94,-123.45
37.91,-123.45
37.39,-123.45
38.0405,-123.4455
38.013833,-123.444333
38.5,-123.44
38.5,-123.44
38.36,-123.44
38.36,-123.44
38.36,-123.44
38.36,-123.44
38.34,-123.44
38.34,-123.44
38.34,-123.44
38.33,-123.44
38.31,-123.44
38.29,-123.44
38.27,-123.44
38.25,-123.44
38.25,-123.44
38.22,-123.44
38.22,-123.44
38.17,-123.44
38.17,-123.44
38.15,-123.44
38.15,-123.44
38.13,-123.44
38.13,-123.44
38.1,-123.44
38.03,-123.44
38.03,-123.44
38.03,-123.44
38.0,-123.44
37.98,-123.44
37.93,-123.44
37.93,-123.44
38.45,-123.43
38.45,-123.43
38.34,-123.43
38.34,-123.43
38.33,-123.43
38.33,-123.43
38.33,-123.43
38.31,-123.43
38.28,-123.43
38.28,-123.43
38.18,-123.43
38.1,-123.43
38.1,-123.43
38.09,-123.43
38.09,-123.43
38.08,-123.43
38.08,-123.43
38.06,-123.43
38.06,-123.43
38.0,-123.43
37.98,-123.43
37.98,-123.43
37.98,-123.43
37.97,-123.43
37.97,-123.43
37.97,-123.43
37.97,-123.43
37.97,-123.43
37.97,-123.43
37.97,-123.43
37.95,-123.43
37.95,-123.43
37.35,-123.43
37.35,-123.43
33.952833,-123.43
38.42,-123.42
38.33,-123.42
38.33,-123.42
38.31,-123.42
38.24,-123.42
38.22,-123.42
38.21,-123.42
38.21,-123.42
38.17,-123.42
38.15,-123.42
38.15,-123.42
38.14,-123.42
38.14,-123.42
38.1,-123.42
38.1,-123.42
38.07,-123.42
38.05,-123.42
38.05,-123.42
38.03,-123.42
38.03,-123.42
37.97,-123.42
37.97,-123.42
37.96,-123.42
38.3,-123.41
38.28,-123.41
38.27,-123.41
38.27,-123.41
38.27,-123.41
38.25,-123.41
38.23,-123.41
38.2,-123.41
38.2,-123.41
38.18,-123.41
38.18,-123.41
38.17,-123.41
38.16,-123.41
38.16,-123.41
38.14,-123.41
38.11,-123.41
37.96,-123.41
33.91,-123.41
33.91,-123.41
33.91,-123.41
37.2958,-123.4042
38.49,-123.4
38.48,-123.4
38.28,-123.4
38.28,-123.4
38.27,-123.4
38.27,-123.4
38.26,-123.4
38.26,-123.4
38.25,-123.4
38.24,-123.4
38.24,-123.4
38.23,-123.4
38.23,-123.4
38.23,-123.4
38.23,-123.4
38.23,-123.4
38.21,-123.4
38.21,-123.4
38.21,-123.4
38.18,-123.4
38.16,-123.4
38.16,-123.4
38.16,-123.4
38.16,-123.4
38.16,-123.4
38.15,-123.4
38.15,-123.4
38.15,-123.4
38.14,-123.4
38.13,-123.4
38.13,-123.4
38.13,-123.4
38.13,-123.4
38.13,-123.4
38.07,-123.4
38.03,-123.4
38.03,-123.4
38.03,-123.4
37.96,-123.4
37.96,-123.4
37.95,-123.4
37.93,-123.4
37.93,-123.4
37.88,-123.4
38.51,-123.39
38.51,-123.39
38.46,-123.39
38.46,-123.39
38.25,-123.39
38.16,-123.39
38.15,-123.39
38.1,-123.39
38.1,-123.39
38.09,-123.39
38.09,-123.39
38.04,-123.39
38.01,-123.39
38.01,-123.39
38.01,-123.39
38.01,-123.39
38.01,-123.39
37.95,-123.39
37.95,-123.39
37.92,-123.39
37.64,-123.39
38.45,-123.38
38.25,-123.38
38.25,-123.38
38.21,-123.38
38.21,-123.38
38.21,-123.38
38.19,-123.38
38.19,-123.38
38.19,-123.38
38.17,-123.38
38.17,-123.38
38.17,-123.38
38.16,-123.38
38.1,-123.38
38.09,-123.38
38.09,-123.38
38.09,-123.38
38.09,-123.38
38.09,-123.38
38.08,-123.38
38.08,-123.38
38.03,-123.38
38.03,-123.38
38.0,-123.38
38.0,-123.38
38.0,-123.38
37.93,-123.38
38.45,-123.37
38.45,-123.37
38.25,-123.37
38.19,-123.37
38.18,-123.37
38.16,-123.37
38.08,-123.37
38.08,-123.37
38.07,-123.37
38.07,-123.37
38.07,-123.37
38.07,-123.37
38.07,-123.37
38.07,-123.37
38.07,-123.37
38.06,-123.37
38.02,-123.37
38.02,-123.37
38.0,-123.37
33.532333,-123.362167
38.49,-123.36
38.45,-123.36
38.22,-123.36
38.2,-123.36
38.2,-123.36
38.15,-123.36
38.15,-123.36
38.02,-123.36
38.01,-123.36
38.01,-123.36
37.32,-123.36
37.32,-123.36
38.47,-123.35
38.47,-123.35
38.31,-123.35
38.24,-123.35
38.24,-123.35
38.24,-123.35
38.24,-123.35
38.24,-123.35
38.24,-123.35
38.2,-123.35
38.2,-123.35
38.19,-123.35
38.17,-123.35
38.16,-123.35
38.16,-123.35
38.1,-123.35
38.09,-123.35
38.09,-123.35
38.09,-123.35
38.08,-123.35
38.08,-123.35
38.08,-123.35
38.08,-123.35
38.08,-123.35
38.0,-123.35
33.85663,-123.348287
34.238333,-123.3445
38.48,-123.34
38.48,-123.34
38.48,-123.34
38.48,-123.34
38.48,-123.34
38.47,-123.34
38.47,-123.34
38.47,-123.34
38.47,-123.34
38.47,-123.34
38.47,-123.34
38.47,-123.34
38.44,-123.34
38.44,-123.34
38.29,-123.34
38.29,-123.34
38.21,-123.34
38.21,-123.34
38.12,-123.34
38.11,-123.34
38.07,-123.34
38.07,-123.34
38.07,-123.34
38.02,-123.34
37.99,-123.34
37.12,-123.34
34.37,-123.34
33.496,-123.338167
38.006,-123.337333
36.7805,-123.332167
38.46,-123.33
38.46,-123.33
38.46,-123.33
38.44,-123.33
38.44,-123.33
38.44,-123.33
38.44,-123.33
38.43,-123.33
38.43,-123.33
38.34,-123.33
38.27,-123.33
38.19,-123.33
38.16,-123.33
38.16,-123.33
38.15,-123.33
38.14,-123.33
38.14,-123.33
38.1,-123.33
38.1,-123.33
38.05,-123.33
38.05,-123.33
38.05,-123.33
38.05,-123.33
38.03,-123.33
38.106833,-123.326667
37.688711,-123.32634
38.44,-123.32
38.44,-123.32
38.44,-123.32
38.44,-123.32
38.42,-123.32
38.41,-123.32
38.41,-123.32
38.41,-123.32
38.41,-123.32
38.41,-123.32
38.41,-123.32
38.25,-123.32
38.17,-123.32
38.17,-123.32
38.11,-123.32
38.11,-123.32
38.11,-123.32
38.11,-123.32
38.08,-123.32
38.08,-123.32
38.06,-123.32
38.05,-123.32
38.03,-123.32
37.96,-123.32
37.82,-123.32
37.82,-123.32
37.81,-123.32
37.81,-123.32
38.320833,-123.319
34.376,-123.318667
34.359,-123.318
38.51,-123.31
38.51,-123.31
38.42,-123.31
38.42,-123.31
38.42,-123.31
38.41,-123.31
38.36,-123.31
38.36,-123.31
38.36,-123.31
38.36,-123.31
38.36,-123.31
38.36,-123.31
38.26,-123.31
38.24,-123.31
38.24,-123.31
38.18,-123.31
38.18,-123.31
38.15,-123.31
38.14,-123.31
38.12,-123.31
38.04,-123.31
37.84,-123.31
37.996333,-123.3065
36.029833,-123.306
38.42,-123.3
38.42,-123.3
38.31,-123.3
38.31,-123.3
38.3,-123.3
38.3,-123.3
38.3,-123.3
38.3,-123.3
38.3,-123.3
38.29,-123.3
38.29,-123.3
38.29,-123.3
38.29,-123.3
38.29,-123.3
38.29,-123.3
38.22,-123.3
38.18,-123.3
38.18,-123.3
38.18,-123.3
38.16,-123.3
38.16,-123.3
38.16,-123.3
38.12,-123.3
38.11,-123.3
38.11,-123.3
38.11,-123.3
38.07,-123.3
38.06,-123.3
38.05,-123.3
38.05,-123.3
37.99,-123.3
37.99,-123.3
37.78,-123.3
37.78,-123.3
37.33,-123.3
37.33,-123.3
37.33,-123.3
37.3767,-123.2988
35.7208,-123.298
38.5,-123.29
38.42,-123.29
38.42,-123.29
38.37,-123.29
38.37,-123.29
38.37,-123.29
38.36,-123.29
38.36,-123.29
38.32,-123.29
38.32,-123.29
38.32,-123.29
38.32,-123.29
38.32,-123.29
38.31,-123.29
38.31,-123.29
38.31,-123.29
38.31,-123.29
38.31,-123.29
38.29,-123.29
38.29,-123.29
38.26,-123.29
38.25,-123.29
38.25,-123.29
38.18,-123.29
38.16,-123.29
38.16,-123.29
38.11,-123.29
38.07,-123.29
37.79,-123.29
37.79,-123.29
34.8275,-123.286833
38.48,-123.28
38.48,-123.28
38.48,-123.28
38.48,-123.28
38.48,-123.28
38.48,-123.28
38.46,-123.28
38.4,-123.28
38.4,-123.28
38.4,-123.28
38.37,-123.28
38.37,-123.28
38.37,-123.28
38.37,-123.28
38.37,-123.28
38.37,-123.28
38.36,-123.28
38.35,-123.28
38.34,-123.28
38.34,-123.28
38.34,-123.28
38.34,-123.28
38.34,-123.28
38.34,-123.28
38.33,-123.28
38.33,-123.28
38.33,-123.28
38.31,-123.28
38.29,-123.28
38.29,-123.28
38.23,-123.28
38.19,-123.28
38.19,-123.28
38.16,-123.28
38.16,-123.28
38.16,-123.28
38.16,-123.28
38.16,-123.28
38.15,-123.28
38.1,-123.28
37.91,-123.28
37.91,-123.28
37.87,-123.28
37.87,-123.28
37.8,-123.28
37.8,-123.28
37.8,-123.28
37.8,-123.28
34.826333,-123.2785
37.878167,-123.275833
38.2417,-123.275
34.462,-123.273167
38.45,-123.27
38.39,-123.27
38.37,-123.27
38.34,-123.27
38.34,-123.27
38.29,-123.27
38.29,-123.27
38.27,-123.27
38.27,-123.27
38.27,-123.27
38.27,-123.27
38.23,-123.27
38.17,-123.27
37.84,-123.27
37.84,-123.27
37.79,-123.27
33.898829,-123.265009
38.2375,-123.2625
38.4,-123.26
38.39,-123.26
38.39,-123.26
38.39,-123.26
38.38,-123.26
38.38,-123.26
38.38,-123.26
38.32,-123.26
38.32,-123.26
38.32,-123.26
38.32,-123.26
38.32,-123.26
38.3,-123.26
38.3,-123.26
38.3,-123.26
38.27,-123.26
38.26,-123.26
38.26,-123.26
38.26,-123.26
38.24,-123.26
38.24,-123.26
38.24,-123.26
38.24,-123.26
38.23,-123.26
38.23,-123.26
38.23,-123.26
38.22,-123.26
38.2,-123.26
38.2,-123.26
38.2,-123.26
38.2,-123.26
38.19,-123.26
38.18,-123.26
38.05,-123.26
38.05,-123.26
34.387,-123.252167
38.4,-123.25
38.4,-123.25
38.4,-123.25
38.37,-123.25
38.32,-123.25
38.32,-123.25
38.31,-123.25
38.31,-123.25
38.31,-123.25
38.31,-123.25
38.31,-123.25
38.3,-123.25
38.29,-123.25
38.29,-123.25
38.27,-123.25
38.27,-123.25
38.27,-123.25
38.25,-123.25
38.25,-123.25
38.25,-123.25
38.19,-123.25
38.19,-123.25
38.19,-123.25
38.19,-123.25
38.19,-123.25
38.19,-123.25
37.95,-123.25
37.86,-123.25
37.8,-123.25
37.8,-123.25
37.76,-123.25
37.76,-123.25
37.76,-123.25
37.8667,-123.2403
38.39,-123.24
38.36,-123.24
38.35,-123.24
38.34,-123.24
38.32,-123.24
38.32,-123.24
38.32,-123.24
38.31,-123.24
38.31,-123.24
38.31,-123.24
38.31,-123.24
38.3,-123.24
38.25,-123.24
38.25,-123.24
38.25,-123.24
38.22,-123.24
38.22,-123.24
38.22,-123.24
38.22,-123.24
38.22,-123.24
38.11,-123.24
38.11,-123.24
38.08,-123.24
38.06,-123.24
37.85,-123.24
37.84,-123.24
33.477167,-123.2355
37.8667,-123.2349
38.38,-123.23
38.38,-123.23
38.37,-123.23
38.34,-123.23
38.34,-123.23
38.24,-123.23
38.22,-123.23
38.22,-123.23
38.22,-123.23
38.21,-123.23
38.17,-123.23
38.16,-123.23
38.13,-123.23
38.1,-123.23
38.07,-123.23
38.04,-123.23
37.91,-123.23
37.89,-123.23
37.89,-123.23
37.85,-123.23
37.77,-123.23
37.77,-123.23
37.77,-123.23
37.8667,-123.2296
38.39,-123.22
38.39,-123.22
38.36,-123.22
38.36,-123.22
38.36,-123.22
38.35,-123.22
38.35,-123.22
38.35,-123.22
38.35,-123.22
38.35,-123.22
38.35,-123.22
38.33,-123.22
38.33,-123.22
38.32,-123.22
38.31,-123.22
38.31,-123.22
38.31,-123.22
38.31,-123.22
38.31,-123.22
38.3,-123.22
38.28,-123.22
38.28,-123.22
38.28,-123.22
38.22,-123.22
38.22,-123.22
38.21,-123.22
38.2,-123.22
38.18,-123.22
38.09,-123.22
38.09,-123.22
38.03,-123.22
37.87,-123.22
37.87,-123.22
37.79,-123.22
37.79,-123.22
37.77,-123.22
37.77,-123.22
37.1,-123.22
38.3833,-123.2167
38.4,-123.21
38.4,-123.21
38.39,-123.21
38.39,-123.21
38.39,-123.21
38.34,-123.21
38.331,-123.21
38.33,-123.21
38.33,-123.21
38.31,-123.21
38.31,-123.21
38.31,-123.21
38.27,-123.21
38.27,-123.21
38.27,-123.21
38.27,-123.21
38.02,-123.21
37.87,-123.21
37.78,-123.21
37.75,-123.21
37.75,-123.21
37.903833,-123.209333
37.7975,-123.209167
37.8667,-123.2054
37.512833,-123.202667
38.2833,-123.2016
38.2833,-123.2016
38.38,-123.2
38.38,-123.2
38.32,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.31,-123.2
38.25,-123.2
38.24,-123.2
38.24,-123.2
38.2,-123.2
38.17,-123.2
38.15,-123.2
38.15,-123.2
38.01,-123.2
38.01,-123.2
38.0,-123.2
38.0,-123.2
37.99,-123.2
37.98,-123.2
37.98,-123.2
37.95,-123.2
37.86,-123.2
37.84,-123.2
37.77,-123.2
37.77,-123.2
37.76,-123.2
37.74,-123.2
37.51,-123.2
38.4,-123.19
38.4,-123.19
38.27,-123.19
38.25,-123.19
38.25,-123.19
38.25,-123.19
38.25,-123.19
38.2,-123.19
38.2,-123.19
38.17,-123.19
38.17,-123.19
38.06,-123.19
38.06,-123.19
37.99,-123.19
37.89,-123.19
37.85,-123.19
37.79,-123.19
37.79,-123.19
37.79,-123.19
38.26,-123.18
38.26,-123.18
38.14,-123.18
38.12,-123.18
38.12,-123.18
38.02,-123.18
38.02,-123.18
38.02,-123.18
38.02,-123.18
38.02,-123.18
38.02,-123.18
37.81,-123.18
37.78,-123.18
37.78,-123.18
37.75,-123.18
37.75,-123.18
37.75,-123.18
37.75,-123.18
37.74,-123.18
37.74,-123.18
37.74,-123.18
37.74,-123.18
37.74,-123.18
37.73,-123.18
37.73,-123.18
37.73,-123.18
37.853,-123.1765
37.727222,-123.175444
38.25,-123.17
38.25,-123.17
38.23,-123.17
38.2,-123.17
38.15,-123.17
38.11,-123.17
38.11,-123.17
38.04,-123.17
37.98,-123.17
37.9,-123.17
37.83,-123.17
37.83,-123.17
37.76,-123.17
37.76,-123.17
37.76,-123.17
37.76,-123.17
37.76,-123.17
37.76,-123.17
37.74,-123.17
37.74,-123.17
37.74,-123.17
37.74,-123.17
37.74,-123.17
37.74,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.73,-123.17
37.54,-123.17
38.29,-123.16
38.28,-123.16
38.28,-123.16
38.27,-123.16
38.27,-123.16
38.27,-123.16
38.27,-123.16
38.27,-123.16
38.27,-123.16
38.26,-123.16
38.25,-123.16
38.25,-123.16
38.23,-123.16
38.23,-123.16
38.2,-123.16
38.19,-123.16
38.19,-123.16
38.19,-123.16
38.18,-123.16
38.17,-123.16
38.14,-123.16
38.11,-123.16
38.11,-123.16
38.05,-123.16
38.03,-123.16
38.01,-123.16
37.9,-123.16
37.85,-123.16
37.82,-123.16
37.81,-123.16
37.81,-123.16
37.76,-123.16
37.76,-123.16
37.76,-123.16
37.73,-123.16
37.73,-123.16
37.72,-123.16
37.72,-123.16
37.72,-123.16
37.72,-123.16
37.72,-123.16
37.72,-123.16
37.71,-123.16
38.0485,-123.155833
38.094833,-123.1515
38.31,-123.15
38.29,-123.15
38.28,-123.15
38.28,-123.15
38.28,-123.15
38.28,-123.15
38.28,-123.15
38.28,-123.15
38.26,-123.15
38.26,-123.15
38.26,-123.15
38.26,-123.15
38.26,-123.15
38.25,-123.15
38.25,-123.15
38.25,-123.15
38.23,-123.15
38.23,-123.15
38.17,-123.15
38.17,-123.15
38.17,-123.15
38.16,-123.15
38.14,-123.15
38.14,-123.15
